Genre,TrackCount
"classical, orchestral, composer, contemporary classical, choral, contemporary, symphony, estonian, minimalism, modern classical, religious, estonian composer, cleaned up, christian artist, christian liturgical music",4
"bhajan, early music, gregorian chant, devotional",4
"adult contemporary, alternative pop, australian, ballad, neighbours, piano pop, pop, pop rock, rock",4
"philly soul, soul blues, classic soul",4
"pinoy hip hop, pinoy r&b, parang, opm",4
"finnish rock, iskelma, finnish pop",4
"dance-pop, neo soul, pop soul, r&b",4
"glam rock, art rock",4
"afro adura, afrobeats, afrobeat, amapiano, afropiano, afropop",4
"new age, celtic",4
"haryanvi pop, desi hip hop, punjabi hip hop, hindi hip hop",4
"corrido, corridos tumbados, corridos belicos, musica mexicana, sad sierreno, sierreno, electro corridos, banda",4
"gangster rap, old school hip hop, g-funk",4
"punjabi pop, punjabi hip hop, bhangra, desi",4
"amapiano, afropiano, gqom, afrobeats, private school piano, bongo piano, 3 step, afrobeat",4
"synthpop, russian",4
"c-pop, chinese indie, mandopop, taiwanese indie, taiwanese pop",4
"tollywood, telugu pop, mollywood, malayalam pop",4
"sertanejo, sertanejo universitario, piseiro",4
"afro adura, amapiano, afrobeats, afrobeat, afropiano, afropop",4
"dansband, schlager",4
"pop rap, rap, german, hip hop",4
"trap funk, brazilian trap, brazilian funk, trap",4
"latin afrobeats, champeta, pop urbano",4
"bulgarian, contemporary r&b, pop, singer-songwriter",4
"amapiano, gqom, 3 step, bacardi",4
"classical, composer, conductor, european, german, german composer, moombahton, naxos piano trios, organist, pianist, romantic, romantic classical",4
"afrobeat, afrobeats, afropiano, afropop, gengetone",4
"rock, turbo-folk",4
"drone, post-rock, ambient",4
"maloya, zouk",4
"bongo flava, singeli, bongo piano",4
"pop, hip hop, reggae, electropop, rnb, dance-pop, dancehall, reggaeton, hip hop rnb and dance hall, ragga, r&b, pop reggae, gg",4
"brazilian hip hop, brazilian pop, brazilian trap",4
"bikutsi, rumba congolaise, coupe decale, ndombolo, zouk",4
"latin, national folk, ranchera",4
"maloya, shatta, zouk",4
"bongo flava, bongo piano, amapiano, afrobeats, afrobeat, singeli, afropiano, ndombolo, afropop, rumba congolaise",4
"bhangra, bollywood, desi, hindi pop, punjabi pop",4
"alternative r&b, contemporary r&b",4
"moldovan, romanian, romanian musician",4
"contemporary r&b, dance-pop, electro house, hip hop, pop, pop rap, r&b, soul and reggae, trap",4
"bongo piano, bongo flava, gengetone, gqom",4
"2008 universal fire victim, american, contemporary r&b, dance-pop, electropop, new wave, no doubt, pop, pop and chart, pop rap, pop rock, rnb, rock, ska punk, united states",4
"ballad, baroque pop, chanson, chanson francaise, country, country rock, european, french, french pop, french singer, nuno, pop, schlager, ye-ye",4
"acoustic country, contemporary country, country, country pop, country rock",4
"egyptian pop, sholawat",4
"portuguese hip hop, melodic rap",4
"afro tech, afro house, kuduro, tribal house",4
"afrobeats, afrobeat, azonto, afropop, hiplife",4
"2008 universal fire victim, adult contemporary, classic pop and rock, dance-pop, disco, mezzo-soprano, pop, synthpop",4
"lovers rock, reggae, dancehall, roots reggae, riddim, ragga",4
"candombe, latin folk, nueva trova, singer-songwriter, trova",4
"candombe, murga",4
"tamil indie, bangla pop",4
"vocal jazz, 2008 universal fire victim",4
"afro r&b, afrobeat, afrobeats, afropiano, afropop, ghana new artist, ghanaian singer, ghanaian top singer, hiplife",4
"afro r&b, afro soul",4
"grupera, vallenato, cumbia, polka",4
"hiplife, asakaa, afro adura, afrobeats, afrobeat, ghanaian hip hop, afropop, highlife, azonto",4
"banda, corrido, corridos belicos, corridos tumbados, latin, norteno, norteno-banda, regional mexicano, sad sierreno, sierreno, sierreno-banda",4
"brazilian funk, funk consciente",4
"afrogospel, gospel, worship",4
"bongo piano, kizomba, afropop",4
"afrobeats, azonto, afrobeat, afropop, hiplife, bongo flava",4
"progressive rock, psychedelic rock, classic rock, art rock, rock",4
"brooklyn drill, new york drill, drill",4
enka,4
"dance and electronica, electronic, european, french, techno, warp",4
"hiplife, azonto, afrobeats, afrobeat, ghanaian hip hop, dancehall, afropop, asakaa, highlife, afroswing",4
"ccm, christian, worship",4
"afrogospel, christian r&b, gospel",4
"gangsta rap, hip hop, west coast hip hop",4
"afro house, kuduro",4
"afro tech, afro house",4
"latin afrobeats, tropical house",4
"mahraganat, egyptian shaabi",4
"afro adura, afro r&b, afro soul, afrobeat, afrobeats, afropiano, afropop, alte",4
"hip hop, r&b, trap",4
"schlager, pop",4
"j-pop, vocaloid, maloya, shatta, zouk, kompa",4
"coupe decale, rap ivoire, ndombolo, bikutsi",4
"1990s, 2000s, ballad, bolero, latin, latin pop, mariachi, nortena, pop, pop rock, ranchera",4
"latin rock, rock, classic rock, metal, hard rock, heavy metal",4
"tekno, frenchcore",4
"luk thung, phleng phuea chiwit, southern thai music, thai hip hop, thai pop",4
"hip hop, finnish hip hop, finnish pop",4
"folk, american, urban folk",4
"bhangra, desi, desi hip hop, desi pop, punjabi hip hop, punjabi pop",4
"german, german hip hop, german indie, hip hop, rap",4
"afrobeat, afrobeats, afroswing, uk drill",4
"dancehall, electro-soul, electronic, funk, funktronica, nu disco, smooth soul, synth funk",4
"3 step, afro soul, afropiano, afropop, amapiano, gqom, private school piano",4
"banda, norteno, sierreno",4
"chilean trap, latin pop, reggaeton, reggaeton chileno, trap latino",4
"#sb19, #sb19poprise, #sb19ppoprise, atin, alab, all 5: dancers-choreographers, all 5: singers-songwriters, all 5:dancers-choreographers, artists, asian, ballad, band, band ok but the fans suck, best group in ph, best male performer, boy group, boyband, choreographer, composer, dancer, dont hate them, edm, f this tag breaking shit, fashion model, filipino, freezer, go up, handsome, haters not allowed duh, heavenly voice, hip hop, i love sb19, idol group, idols, ihawan, josh, justin, justin de dios, kamaisan, ken, kentin, lit dancers, lit songs, music icons, nasejun, opm, original, ot5, p-pop, p-pop idol group filipino songwriters original dancer pinoy pop boy band opm, p-pop idols, philippines, pinoy, pinoy pop, pinoy r&b, pop, pop rap, pop singir-songwriter filipino opm p-pop pinoy ppop idol group original rapper edm ppopidol group, poultry, ppop, r&b, rap, rapper, rappers, sb1, sb19, sb19 ppop idol, sejun, singer-songwriter, spam, stell, stelljun, stop breaking our rating mechanism, stop breaking our rating mechanism seriously, strawberry, support ppop, swag, sylvester, tag spam, trending, unbreakable sb19, vocalist and dancer, vocalists and dancers, why is there so many tags, world domination, you guys suck, young artist, 에스비19",4
"rock, soul, southern rock, blues rock",4
"finnish, tramp pa en smurf, dutch, fixme, dance, kids, smurf music, consistency, audio drama, fictitious artist, fictional",4
"chilean mambo, chilean trap, guaracha, mambo, reggaeton chileno, rkt, turreo",4
"3 step, afro house, afro soul, afrobeat, afropop, amapiano, gqom, private school piano",4
"desi, desi pop, hindi indie, indian indie",4
"adult contemporary, american, box set, classic pop and rock, contemporary r&b, english, pop, pop rock, pop soul, rnb, rock, soul, tina-turner",4
"amapiano, bacardi, gqom, private school piano, 3 step",4
"boy band, future pop, pop, rising pop",4
"ballad, contemporary r&b, opm, p-pop, philippines, pop, pop soul, rnb, singer",4
"classical, hip hop, orchestra, trap",4
"politic rap, hip hop",4
"arabic, arabic jazz, egyptian pop, experimental, jazz, khaleeji, psychedelic, psychedelic arabic jazz, sholawat, spiritual jazz, world fusion",4
"bollywood, desi, desi pop, hindi pop",4
"bollywood, desi, ghazal, hindi indie, hindi pop, indian indie, sufi",4
"rock, progressive rock, 70s, 80s, 90s, british, uk, band, 60s, hard rock, britannique, progressive, psychedelic rock, psychedelic, blues rock, art rock, classic rock, album rock, psychedelic pop, experimental rock, pop rock, space rock, symphonic rock, avant-garde, acid rock, english, rock opera, film soundtrack, classic pop and rock, roger waters, proto-prog, rolling stones, defacing, dad rock, server name, favoritos, reino unido",4
"afropop, bongo flava, gengetone, singeli",4
"american, country, honky tonk, classic country, 2008 universal fire victim, grand tour, outlaw country",4
"amapiano, bongo piano, afropiano, gqom, bongo flava, afrobeats",4
"cloud rap, french rap, hip hop, rap",4
"awesomename, hiphop, us, hip hop, nerdcore, cantopop",4
"ebm, electronic, industrial techno, midtempo bass, post-industrial, tech house",4
"hip hop rnb and dance hall, r&b, soul",4
"african gospel, gospel, reggae, roots reggae, world, worship",4
"ccm, christian, christian pop, christian rock, contemporary christian, contemporary worship, praise, praise & worship, worship",4
"eurodance, dance-pop, europop, boy band",4
"bollywood, desi, desi pop, gujarati garba, gujarati pop, hindi pop",4
"desi hip hop, haryanvi pop, punjabi hip hop",4
"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, bob-marley, jamaican, reggae, roots reggae, singer-songwriter, soul and reggae, the wailers",4
"soundtrack, classical, special purpose artist, fixme, ambient, bogus artist, software company as artist, meta artist, cotm, death metal, black metal, british, uk, composer, traditional, pop and chart, easy listening soundtracks and musicals, unknown, relaxation, bogus, fixme-probably not a real artist, 1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, merge me, bing crosby fank sinatra louis armstorng nat king cole doris day, nursery rhymes, merge, rhymes, mergeme, stop merging crap so my tags get fucked up, fix, nursery rhymes collection, kids hut, kids songs, nursery rhymes playlist, wheels on the bus, johny johny yes papa, cleanup, fix tags, has german audiobooks, dumping ground, dont rate the [unknown] artist, lazy asses, fixme or cleanup, merge into [anonymous] or [traditional], fixme [spa] mess, spamess, test merging tags test, merge all the unrighteous fellows are all unpardonable!, special purpose, afro soul",4
"80s, 90s, kizomba, kompa, zouk",4
"afro r&b, afrobeats, alternative r&b, alte, contemporary r&b, neo soul, r&b",4
"electronic, electropop, eurobeat, house",4
"african gospel, afrobeat, afrobeats, christian, christian hip hop, christian pop, gospel, gospel r&b",4
"alternative rock, ambient, bristol, britannique, british, chillout, downtempo, dub, electonic, electronic, electronica, england, english, hip hop rnb and dance hall, oldest artist #4, rock, the lost generation, trip hop, trip-hop, triphop, uk, uk hip hop, uk street soul",4
"afrobeat, afrobeats, afropop, azonto, dancehall",4
"emo, emo rap, hip hop, khaleeji",4
"composer, compositeur, moroccan pop, producer, producteur",4
"rap, rita lee",4
"nature, misanthropy, plague, black metal, nihilism, death, anti-christian",4
"african gospel, british, electric folk, folk, folk rock, gospel, rock, worship",4
"2008 universal fire victim, adult standards, afro adura, afrobeat, afrobeats, afropiano, afropop, aln-sh, alte, amapiano, american, big band, blues, cast recordings, death by diabetes, death by heart attack, easy listening, easy listening soundtracks and musicals, female vocalist, jazz, jazz pop, latin jazz, pop, show tunes, standards, swing, torch song, torch songs, traditional pop, vocal jazz, vocal pop",4
"dembow, hip hop, romanian, romanian singer",4
"bhajan, bollywood, desi pop, devotional, hindi pop",4
"80s, 90s, punk, american, punk rock, usa, hardcore punk, americain, skate punk, melodic hardcore, california, 00s, rock and indie, epitaph, atlantic, california punk, classic hardcore punk, classic punk, 10s, los angeles punk, 90s punk, 80s punk",4
"pop punk, j-rock",4
"rock, panonski mornar, đole, balasevic, death by covid-19",4
"songs, taarab, ابو بكر سالم, dan dan, ابو بكر سالم بلفقيه, ابو اصيل, محضاريات, اغاني يمنية, khaleeji",4
"chilean mambo, chilean trap, mambo, reggaeton chileno, urbano latino",4
"boom bap, brazilian hip hop, brazilian trap",4
"songwriter, art pop, 2008 universal fire victim, latin afrobeats, pop urbano, champeta",4
"reggaeton, latin, latin urban, reggaeton, urbano latino",4
"reggaeton, latin urban, reggaeton",4
"trance, portuguese hip hop",4
"greek, laiko",4
"alternative folk, bad, bad music, chamber pop, christmas music, contemporary folk, folk, indie folk, indie rock, queer, singer-songwriter, singer",4
"songwriter, slowcore",4
"alternative country, americana, country, folk, folk rock, queer, singer-songwriter",4
"drill, hip hop, mizrahi, opera, rap",4
singeli,4
"alternative rock, indie rock",4
"hip hop, g-funk, west coast hip hop",4
"latin pop, latin rock, latin, rock en espanol, latin pop, latin rock, latin alternative",4
"c-pop, cantopop, taiwanese pop",4
"afropop, jazz, mbalax, wolof",4
"bollywood, filmi, folk pop, hindi pop, jazz, sufi",4
"malayalam pop, mollywood, telugu pop, tollywood",4
"kuduro, kizomba, afro house, zouk, portuguese hip hop",4
"rock, classical, synthpop, pop, 70s, 80s, 90s, folk, british, singer-songwriter, uk, 60s, composer, soft rock, pop rock, rock and roll, english, united kingdom, 00s, classic pop and rock, pop soul, male vocalists, the beatles, standards, grammy winner, singer",4
"songwriter, rock & roll, pop",4
hip-hop,4
"punjabi pop, desi pop, punjabi hip hop",4
"brooklyn drill, drill, new york drill, schlager",4
"italian pop, italian singer-songwriter, italo dance, pop, queer, r&b, singer-songwriter, soul",4
"alternative pop, french indie pop, french pop, indie pop, pop, urban pop",4
"soukous, ndombolo, rumba congolaise, coupe decale",4
"classic rock, pop rock, rock, soft rock",4
"corrido, corridos belicos, corridos tumbados, electro corridos",4
"banda, corrido, corridos belicos, corridos tumbados",4
"alternative r&b, contemporary r&b, hip hop soul, pop soul",4
"pop, hip hop soul, neo soul, r&b, contemporary r&b, alternative r&b, electronic, american, chillwave",4
"2010s, east coast hip hop, hip hop, rap, trap",4
"alternative hip hop, asian, avant-pop, british, british asian, dance, dancehall, desi, electronic, electronica, electropop, english, escape room, experimental, experimental hip hop, experimental pop, funk carioca, hip hop, hip-hop, hiphop, indietronica, industrial hip hop, new rave, political hip hop, pop, pop rap, pro trump, progressive rap, proto-hyperpop, sri lanka, sri lankan, synth punk, uk, uk hip hop, world, world music",4
"hip hop rnb and dance hall, soul",4
